nome_id,rank1930,rank1940,rank1950,rank1960,rank1970,rank1980,rank1990,rank2000,rank2010
611,0,0,0,0,0,2661,2088,786,608
612,641,457,273,152,83,42,101,300,609
613,0,0,0,0,2385,2350,1309,616,610
614,0,0,0,0,0,2663,2756,1279,611
615,0,0,0,0,0,2671,2502,539,612
616,876,1304,1695,2029,2374,2558,2667,2535,613
617,0,0,0,0,0,0,2916,2280,614
618,0,0,0,0,0,0,2924,2684,615
619,0,0,0,0,2398,2633,1365,389,616
620,582,748,917,1018,1325,1574,1069,679,617
621,776,1075,1304,1575,1812,2027,1722,917,618
622,0,0,0,0,0,2608,1839,849,619
623,0,0,0,0,2402,2646,2109,657,620
624,0,0,0,2021,2363,2511,2036,753,621
625,838,1088,537,115,70,69,151,357,622
626,0,0,0,2036,2256,1139,747,634,623
627,748,528,265,173,132,158,257,345,624
628,0,0,0,0,0,2670,2626,1632,625
629,837,1153,1247,1053,993,1006,1215,1302,626
630,0,1323,1623,1502,559,193,137,268,627
631,0,0,0,2042,2317,1577,240,238,628
632,769,647,319,171,106,114,156,343,629
633,873,1295,1593,1680,1201,982,679,562,629
634,267,251,217,208,319,563,1001,1123,630
635,554,633,616,625,748,977,1231,1125,631
636,874,1261,1481,1357,971,679,570,607,632
637,200,237,155,113,61,59,150,358,633
638,0,1325,1688,1851,1510,705,512,474,634
639,0,0,0,0,2358,2515,1889,832,635
640,0,0,0,0,2396,2636,1939,839,636
641,0,0,0,2043,2369,2237,423,257,637
642,498,554,551,528,542,772,991,1079,638
643,0,1317,1642,1870,1898,1073,523,381,639
644,0,0,0,0,0,2540,1222,570,640
645,0,0,0,0,2393,2389,864,544,641
646,0,0,0,0,2339,1601,1169,787,642
647,0,0,0,0,2396,2632,2594,1042,642
648,0,0,0,0,2397,2507,2136,1253,642
649,0,0,0,0,0,0,2882,1565,643
650,0,0,0,0,2402,2616,1457,567,644
651,0,0,0,2030,2095,658,336,434,645
652,773,777,351,32,38,127,271,556,646
653,594,771,874,975,1227,1452,1213,1062,647
654,0,0,0,0,0,0,2794,1425,648
655,0,0,0,0,2396,2596,2123,771,649
656,0,0,0,0,0,0,2697,2181,650
657,808,1201,1459,1283,211,39,111,328,651
658,0,0,0,0,0,2667,2608,1606,652
659,0,0,0,0,2388,2573,2318,957,653
660,831,1107,1175,1012,516,354,333,440,654
661,0,0,1697,1800,840,322,200,301,655
662,0,1322,1677,1995,2274,2132,1678,996,656
663,776,836,668,499,392,323,255,336,657
664,0,0,0,2039,2334,2399,547,472,658
665,0,0,0,0,2359,2394,1291,698,659
666,0,0,0,0,0,0,0,2747,659
667,0,0,0,0,0,2608,2145,1493,660
668,847,1159,1135,182,79,98,146,317,661
669,24,23,24,28,55,125,260,442,662
670,56,87,152,307,514,801,890,1172,662
671,0,0,1702,2029,2370,2578,2596,1902,663
672,200,164,132,128,103,118,243,450,664
673,359,317,300,311,307,388,469,545,665
674,0,0,0,0,0,2571,1518,1020,666
675,861,1286,1571,1788,1776,1660,931,475,667
676,776,584,401,195,179,160,219,452,668
677,808,1189,1513,1760,1960,2128,1301,750,669
678,0,0,0,0,0,0,2791,1465,670
679,0,0,0,2025,2259,1549,401,441,671
680,265,136,94,90,111,189,298,461,672
681,847,626,169,185,78,93,189,367,673
682,761,1050,1078,289,64,63,124,275,674
683,0,0,1681,1861,1648,902,440,420,675
684,106,144,255,326,442,627,834,676,676
685,170,106,88,82,109,178,283,500,677
686,0,0,0,0,2391,2206,660,471,678
687,0,0,0,0,0,2607,1508,690,679
688,0,0,0,0,2400,2610,1396,948,680
689,0,0,0,0,0,2658,2764,1937,681
690,841,1222,1462,1433,1406,1286,743,405,682
691,0,0,0,0,2398,2621,1074,445,683
692,85,125,157,184,220,370,591,835,683
693,0,1312,1485,1318,764,468,419,451,684
694,0,1324,1656,1810,1834,1181,792,554,685
695,728,1025,1059,341,58,43,100,308,686
696,0,0,0,0,0,2661,2827,2480,687
697,860,1208,1457,1419,530,399,136,413,688
698,317,183,115,70,54,89,175,366,689
699,0,0,0,0,2387,2372,1402,636,690
700,0,0,0,0,0,0,2843,2191,691
701,0,0,0,0,2400,2555,2136,1117,692
702,628,762,896,978,1255,1523,1459,990,693
703,0,0,0,2014,2235,1121,575,664,694
704,0,0,0,0,0,2307,1019,924,695
705,0,0,0,2036,2079,778,459,615,696
706,834,1188,1280,1236,1194,1170,900,783,697
707,11,14,15,25,41,101,221,383,698
708,0,0,0,2028,2323,2199,1801,1355,699
709,868,1310,1656,1901,2195,2168,2316,2113,700
710,849,1213,1012,83,29,32,96,288,701
711,0,1320,1639,1802,1688,1908,1875,1110,702
712,0,0,0,0,0,0,2727,1741,703
713,643,802,611,192,142,207,315,482,704
714,0,1312,1647,1898,2024,1132,526,493,705
715,0,0,0,0,0,0,2907,914,706
716,0,0,1689,1947,2002,1474,893,794,707
717,57,79,58,35,36,83,207,387,708
718,35,27,27,23,31,103,254,501,709
719,611,445,364,254,215,238,289,458,710
720,0,0,0,2034,2359,2559,2134,994,711
721,74,59,51,54,89,174,325,581,712
722,0,0,0,0,0,2551,1859,755,713
723,0,0,0,0,0,0,2766,1087,714
724,0,0,0,0,2390,2444,1745,730,715
725,0,0,0,0,0,0,2665,1190,716
726,0,0,0,2019,2330,1740,603,575,717
727,0,1290,1589,1830,1997,1444,878,1010,718
728,0,0,0,0,0,2657,2714,1151,719
729,483,545,640,685,774,584,425,602,720
730,0,0,0,0,0,2674,2724,1463,720
731,0,1319,877,657,455,184,186,315,721
732,0,1309,1669,1843,1500,65,94,321,722
733,432,402,443,475,523,634,663,764,723
734,851,1230,1125,615,495,600,624,713,724
735,235,122,93,69,95,119,309,490,725
736,671,953,1221,1500,1683,1021,700,564,726
737,0,0,0,0,2389,2602,2462,1573,727
738,0,0,1687,1947,2182,2408,2246,1629,728
739,0,0,0,0,0,2665,2739,1300,729
740,62,108,177,349,582,986,907,921,730
741,279,192,159,148,173,172,262,430,731
742,0,0,0,0,2388,2564,1468,302,732
743,0,0,0,0,2399,2594,2497,1121,733
744,783,1004,1059,773,658,521,447,537,734
745,806,1099,787,392,320,397,397,504,735
746,0,0,1702,1992,2344,2553,2205,842,736
747,0,0,1703,2029,2336,2523,1585,790,737
748,0,0,0,0,0,0,2928,2464,738
749,873,1288,1188,381,107,78,118,305,739
750,0,0,0,0,0,2674,2847,453,740
751,0,0,0,0,2371,1228,1084,824,741
752,0,1329,1677,1961,1850,604,884,646,742
753,469,322,241,202,171,210,373,447,743
754,0,0,0,0,0,2660,2765,1764,744
755,0,0,0,0,0,2669,2835,2129,745
756,437,398,218,100,96,146,291,568,746
757,0,0,0,0,2386,2465,1805,857,747
758,0,0,0,0,0,2650,2657,1489,748
759,0,0,0,0,0,2656,2646,1314,749
760,0,0,0,0,0,2664,2816,1958,750
761,355,418,421,373,449,484,379,589,751
762,0,0,0,2038,2373,2591,2566,984,752
763,0,0,0,0,0,0,0,2711,753
764,0,0,1684,1932,1947,1290,728,485,754
765,847,1148,716,231,228,272,347,456,755
766,876,1234,1156,511,144,85,132,340,756
767,0,0,0,0,0,2660,2635,1983,757
768,0,1323,1699,2024,2374,2540,2635,2439,758
769,65,38,31,40,69,153,300,529,759
770,0,0,0,1983,2218,1812,1096,722,760
771,0,0,1698,1971,2217,2417,2169,1007,761
772,0,0,1683,1903,1783,1199,778,638,762
773,0,0,1697,1974,1706,1023,500,743,763
774,0,0,0,0,0,0,2903,2478,764
775,0,0,1689,1989,2210,1900,352,402,765
776,0,0,0,0,2390,2384,885,618,766
777,0,0,0,0,2398,2601,2458,1158,766
778,48,45,50,71,133,309,542,776,767
779,0,0,0,0,0,0,2925,2462,768
780,0,0,0,0,0,0,0,2562,769
781,0,0,1695,1992,2204,1163,1562,909,770
782,0,0,0,0,2399,2660,2806,2648,771
783,481,452,388,310,305,279,443,751,772
784,863,1262,1542,1701,1313,899,506,543,773
785,246,368,513,629,1029,1307,739,557,774
786,599,737,675,583,535,569,593,692,775
787,0,0,0,0,0,2436,1154,752,776
788,66,66,48,24,26,84,237,611,777
789,855,1174,1385,1145,783,442,386,666,778
790,0,1303,1532,1338,776,510,442,560,779
791,744,1091,1458,1810,2231,2578,2703,2091,780
792,0,0,0,0,0,2563,2548,2261,781
793,0,0,0,0,0,2668,2813,2167,782
794,0,0,0,0,0,0,0,2719,783
795,0,0,0,0,0,2527,2077,1295,784
796,0,0,0,0,0,2655,2665,1775,785
797,0,0,0,0,0,0,2911,2426,785
798,0,0,0,2027,2161,1067,576,513,786
799,828,1162,1288,1279,1210,1180,966,870,787
800,0,0,0,0,2311,2037,1460,1001,787
801,0,0,0,2035,2261,2058,1437,865,788
802,0,0,0,0,0,0,0,2679,789
803,0,0,0,0,0,0,2433,964,790
804,0,0,0,0,0,2668,2011,1053,791
805,21,18,17,21,30,108,260,503,792
806,811,1085,1124,1104,1066,1169,447,152,793
807,0,0,0,2040,2368,2568,2478,1623,794
808,0,0,0,0,0,2642,2825,2449,795
809,809,821,720,668,624,702,1055,867,796
810,0,0,1695,1814,901,391,281,363,797
811,0,0,0,0,0,0,2724,829,798
812,0,0,1682,1969,2166,2174,1419,1029,799
813,876,1300,1627,1871,1593,1011,542,558,800
814,0,0,0,0,0,2670,2679,1612,801
815,0,0,0,0,2395,2415,1476,715,802
816,0,0,1645,1737,891,424,364,455,803
817,0,0,0,0,0,0,2924,2703,804
818,0,0,0,0,0,0,2728,1312,805
819,0,0,1705,1978,1925,1311,1043,1013,806
820,0,0,0,0,0,0,2763,1540,807
821,869,1317,1694,2039,2385,2600,2336,1107,808
822,867,1305,1617,1849,2044,2090,1760,1333,808
823,0,0,1676,1950,2148,1947,1201,879,809
824,0,0,0,0,2359,2515,2253,1227,810
825,0,0,0,0,0,2655,2493,1621,811
826,0,0,0,0,0,0,2441,1060,812
827,0,0,0,0,0,0,2776,1541,813
828,0,1292,1663,1796,1469,1846,1843,1208,814
829,0,0,0,2042,2298,2238,1541,1099,815
830,0,0,0,0,0,0,2888,1647,816
831,186,215,219,302,439,757,999,1212,817
832,0,0,0,0,0,2657,1724,672,818
833,0,0,0,0,0,0,2920,2531,818
834,0,0,1696,1988,2148,1659,1244,874,819
835,0,0,0,0,0,0,2715,773,820
836,0,0,1655,1637,531,310,369,463,821
837,863,1261,1551,1728,1819,1560,1321,994,822
838,0,1297,1636,1910,2134,2315,1256,748,823
839,309,220,125,84,84,163,314,585,824
840,607,719,651,527,482,543,612,779,825
841,700,937,1087,1322,1620,1954,2013,1954,826
842,845,1285,1631,1964,2266,2540,2706,1870,827
843,727,812,947,955,1145,1173,1095,1048,828
844,803,741,495,310,148,155,279,530,829
845,0,1325,1667,1693,400,137,208,467,830
846,0,0,1704,2024,2365,2593,2646,1394,831
847,839,1213,1581,1951,2260,2499,2643,1964,832
848,0,0,0,0,0,0,2731,1360,833
849,0,0,0,0,0,0,2635,1313,834
850,0,1301,1528,1510,739,350,334,454,835
851,776,856,523,343,230,164,239,524,836
852,0,0,0,0,0,0,2803,1304,837
853,0,0,0,0,0,2636,1526,674,838
854,0,0,0,2020,2351,2600,2701,2083,839
855,0,0,0,2035,2264,1367,698,734,840
856,477,484,598,650,659,682,280,276,841
857,0,0,0,2027,2366,2554,1788,1262,842
858,0,0,0,0,0,0,2797,1091,843
859,0,0,0,0,2393,2557,2023,1086,844
860,0,0,0,0,0,2673,2726,1928,844
861,0,0,1667,1933,2142,2035,1598,1104,845
862,0,0,0,0,2376,2406,1750,895,846
863,15,21,23,26,37,79,269,608,847
864,143,223,358,543,910,1455,1790,1744,848
865,854,1215,1448,1605,844,599,622,920,849
866,0,0,0,2013,2308,2310,1197,726,850
867,0,0,0,0,2276,1634,1021,655,851
868,852,1102,862,526,325,264,311,542,852
869,0,0,0,0,2401,2599,2199,1379,853
870,0,1320,1616,1813,1719,1344,1059,971,854
871,0,0,0,2041,2356,2542,2152,976,855
872,0,1278,1654,1909,2137,2162,1317,749,856
873,0,0,0,0,2391,2418,995,625,857
874,0,0,0,0,2367,2395,2588,1450,858
875,0,0,0,0,0,2608,2599,1406,859
876,0,0,0,0,0,2662,2398,739,860
877,822,773,332,221,115,104,228,462,861
878,0,1327,1685,1952,1850,136,143,397,862
879,871,1229,1450,1424,1203,965,495,591,862
880,0,0,1678,1939,1966,1621,1166,844,863
881,464,348,104,38,32,67,184,523,864
882,0,0,0,0,2299,746,717,836,865
883,850,1267,1588,1787,1677,1608,862,878,866
884,0,0,1694,2015,2375,2621,2787,549,867
885,0,0,0,0,2395,2623,2690,1569,867
886,0,0,0,0,0,0,2921,2705,867
887,372,199,151,135,140,169,351,580,868
888,0,1300,1629,1836,1895,1438,935,906,868
889,0,0,0,0,2333,1394,564,587,869
890,0,0,0,0,0,2643,2502,1785,870
891,0,1299,1522,1085,669,620,565,498,871
892,0,0,0,0,0,2648,2804,2270,872
893,0,1293,1383,917,291,209,235,414,873
894,0,0,0,0,0,2641,2012,1395,873
895,0,0,0,2042,2349,2518,605,595,874
896,429,394,379,330,343,419,544,733,875
897,762,536,361,266,223,445,682,531,876
898,0,0,0,2026,2361,2548,2401,1699,877
899,844,1107,1244,1070,799,574,344,429,878
900,0,0,1704,2032,2262,727,304,527,879
901,0,0,1684,1951,1788,737,297,561,879
902,0,0,1661,1865,1740,1219,805,685,880
903,773,480,211,129,129,200,381,601,881
904,0,0,0,0,0,2605,2445,2163,882
905,872,1265,1559,1773,1821,1671,1400,1225,883
906,0,0,0,0,2399,2351,1702,960,884
907,0,0,0,0,0,2659,2780,2545,884
908,0,0,0,0,2395,2609,1574,725,885
909,0,0,0,2033,2270,2244,1724,1212,886
910,181,178,178,232,349,652,868,629,887
911,0,0,0,0,0,2663,2611,1223,887
912,0,0,0,0,0,0,2872,1691,888
913,0,0,0,0,0,0,0,2729,889
914,455,327,210,287,214,221,306,476,890
915,783,617,487,460,563,697,617,614,891
916,849,1247,1550,1878,2041,2214,1946,1229,892
917,0,1207,1325,1259,889,588,522,647,893
918,0,0,0,0,0,2673,2613,1345,894
919,107,120,154,300,532,939,1323,1744,895
920,744,1030,1185,1311,1629,2033,1951,1904,896
921,0,0,0,0,0,0,2903,1371,897
922,845,1070,291,87,39,122,230,499,898
923,0,0,0,0,0,2658,2288,1037,899
924,0,0,1649,1573,543,244,319,538,900
925,0,0,0,0,2363,1585,687,675,901
926,744,800,681,529,425,268,284,480,902
927,0,0,0,0,2371,2503,1514,935,903
928,0,0,0,2013,2212,2171,1745,1157,904
929,31,17,21,31,74,219,475,821,905
930,0,1280,1684,2022,2306,2485,2408,1752,906
931,0,0,0,0,2378,2607,2541,1669,907
932,0,0,0,0,2380,2433,1761,1005,908
933,0,0,0,2030,2211,929,472,487,909
934,655,389,197,155,124,143,247,517,910
935,0,0,0,0,0,2641,2593,1444,911
936,341,290,295,369,396,489,474,670,912
937,0,0,1691,2016,2241,1966,1889,866,913
938,0,0,0,1995,2322,2538,2312,1385,914
939,0,0,1701,1998,2248,1765,396,612,915
940,0,0,0,0,0,2498,1132,719,916
941,0,0,0,0,0,2641,2510,1100,916
942,0,0,0,0,2402,2639,2796,2612,917
943,0,0,0,0,0,2638,2488,1375,918
944,865,1262,1599,1943,2135,1303,1310,868,919
945,0,0,1689,1978,2249,2486,2213,1122,920
946,827,1172,1330,1160,1105,1086,1107,1030,921
947,755,1060,1381,1627,1931,2013,1623,1464,922
948,180,118,122,142,192,302,464,658,923
949,0,0,0,0,2383,2629,2798,1645,924
950,0,0,0,0,0,2671,2881,2549,925
951,756,479,244,156,100,139,276,555,926
952,0,1330,1664,1772,1618,1041,744,707,926
953,0,1330,1702,1923,1341,761,596,449,927
954,0,1322,1671,1531,1304,669,586,691,928
955,857,1166,1183,1008,882,854,1098,1287,929
956,0,0,0,0,2367,2516,1777,1418,929
957,0,0,0,0,0,0,2880,2225,930
958,874,1233,1165,855,477,326,403,528,931
959,0,0,0,0,0,0,2843,1643,932
960,0,0,0,2028,2362,2375,1227,747,933
961,0,0,0,2026,2282,1806,886,781,934
962,0,0,1681,1453,630,320,268,369,935
963,0,1300,1382,716,180,102,158,378,936
964,0,0,1679,1951,2244,2546,2713,2187,937
965,0,1309,1620,1397,432,407,543,759,938
966,351,151,76,52,49,110,274,582,939
967,773,1142,1205,742,600,503,490,571,940
968,0,0,0,0,0,2400,1520,1169,941
969,14,15,19,27,45,111,224,459,942
970,409,499,592,772,1183,1885,2408,2258,943
971,819,1237,1575,1850,2181,2463,2553,2172,944
972,0,0,0,0,0,0,2439,1045,945
973,0,0,0,2040,2334,958,828,969,946
974,0,0,0,2036,2318,1880,869,933,947
975,0,0,0,0,0,2669,2356,1094,948
976,862,1235,1427,1544,1481,872,1009,1341,949
977,0,0,0,2044,1978,1465,775,620,950
978,805,1021,1046,910,906,982,651,714,951
979,0,0,0,0,2395,2350,1113,805,952
980,0,0,0,0,0,0,2838,1537,952
981,0,0,0,0,0,0,2820,1794,952
982,0,0,0,0,0,2656,2707,2523,953
983,0,0,0,2035,1613,1147,633,585,954
984,0,1287,1590,1512,1010,918,516,682,955
985,0,1329,1667,1918,2191,2410,2697,2436,956
986,0,0,0,0,2358,1612,424,407,957
987,0,1324,1594,1551,942,612,529,686,957
988,0,1327,1697,2038,2391,2541,1786,905,958
989,0,0,0,0,0,1603,1754,1283,959
990,0,0,0,0,0,0,0,2802,960
991,0,0,0,0,0,2669,2749,2348,961
992,0,0,1675,1955,1994,1704,1064,882,962
993,0,0,1668,1864,1677,1063,577,610,963
994,791,1049,1138,1041,972,985,987,1006,963
995,88,71,83,112,161,275,448,694,964
996,0,1330,1603,1475,654,367,466,624,965
997,0,1310,1566,1383,743,502,471,652,966
998,0,0,1695,1977,2222,2388,2006,852,967
999,0,0,0,0,2399,2617,2519,1920,968
1000,563,593,786,769,918,1033,1078,1180,969
1001,0,0,0,0,0,0,2869,1570,970
1002,244,305,404,517,674,1139,1863,2360,971
1003,516,316,196,147,126,166,342,606,972
1004,0,1327,1689,2017,2360,2622,2497,2019,973
1005,0,0,0,0,0,2639,2422,1241,974
1006,0,0,1688,1898,2026,2049,2232,2116,975
1007,0,0,1668,1950,2271,2506,2181,1460,976
1008,0,0,0,0,2362,2126,785,525,977
1009,0,0,0,0,2371,2416,1485,650,977
1010,0,0,1679,1859,1675,1197,832,769,977
1011,51,83,149,242,412,739,835,1016,977
1012,0,0,0,0,0,0,2926,2544,977
1013,836,1188,1374,1498,1429,783,954,1369,978
1014,0,1325,1691,1907,1777,1511,845,668,979
1015,0,0,0,2035,2283,2200,2373,1856,980
1016,0,0,0,2038,2277,2162,1619,1211,981
1017,0,0,0,0,2032,2228,1978,1027,982
1018,0,0,0,0,0,0,2886,2458,983
1019,776,1161,1524,1687,1927,1961,1940,1229,984
1020,0,0,0,0,0,0,0,2802,985
1021,0,0,0,2042,2281,1054,1420,899,986
1022,0,0,0,1992,2285,2337,2095,1351,987
1023,0,1316,1693,2016,2340,2522,2687,2218,987
1024,655,903,1078,1096,939,710,534,788,988
1025,0,0,0,0,0,0,0,2121,989
1026,0,0,0,0,2207,957,579,798,990
1027,162,92,72,74,101,208,433,699,991
1028,0,0,0,0,0,2642,2587,1544,991
1029,0,0,0,0,0,0,0,2378,991
1030,874,1314,1659,1963,2208,2353,2602,2415,991
1031,0,1305,1417,940,476,394,458,628,992
1032,781,821,714,487,391,301,430,727,992
1033,0,0,0,0,0,2674,2829,2312,993
1034,0,0,0,0,0,2659,2103,1672,994
1035,0,0,1695,1952,2238,1969,1046,808,995
1036,0,0,1703,2000,2218,1878,1357,966,996
1037,843,1233,1592,1843,1806,1793,1851,1154,997
1038,0,1293,1241,959,296,151,252,511,998
1039,0,0,0,2044,2388,2660,2695,1834,999
1040,0,0,0,0,2387,2618,1917,968,1000
1041,0,0,0,0,0,2653,1811,801,1001
1042,280,158,120,151,248,490,638,832,1001
1043,0,1329,1696,2022,2370,2625,2810,2124,1001
1044,869,1300,1652,1945,2162,1954,1586,1135,1002
1045,209,203,179,237,376,698,1182,1420,1003
1046,0,0,0,0,0,2670,2678,1818,1003
1047,872,1305,1628,1943,2289,2570,1820,1004,1004
1048,0,0,0,0,2388,2484,1153,673,1005
1049,29,22,22,33,73,206,409,653,1006
1050,0,0,0,0,0,2459,1150,846,1006
1051,0,0,0,0,0,2661,2752,2233,1007
1052,0,0,0,0,0,2658,2875,2718,1007
1053,0,0,0,0,0,2651,2869,2613,1008
1054,139,84,63,75,123,223,402,665,1009
1055,0,0,0,0,2401,2365,945,813,1009
1056,0,0,0,0,0,0,2824,2260,1010
1057,0,0,1680,1843,1572,365,441,550,1011
1058,0,0,0,0,0,0,2903,1779,1012
1059,0,0,0,2032,2341,2332,1613,873,1013
1060,0,1319,1698,2021,2267,1619,898,1363,1013
1061,0,0,0,0,0,2665,2606,1221,1014
1062,0,0,0,1988,2342,2526,2219,1205,1015
1063,0,0,0,0,0,2668,1426,661,1016
1064,0,0,1698,1959,1857,1228,803,797,1017
1065,0,0,1667,1904,1541,953,820,770,1018
1066,0,0,0,2032,2374,2552,1987,1094,1018
1067,0,0,0,2010,1586,1312,811,593,1019
1068,0,0,0,0,0,2667,2615,1748,1020
1069,0,0,1692,1979,2001,861,590,677,1021
1070,0,0,0,0,0,2544,1425,928,1021
1071,0,0,0,2043,2324,1712,910,963,1022
1072,0,0,0,0,0,0,2928,2158,1022
1073,0,0,1675,1823,1055,536,434,633,1023
1074,0,0,0,0,0,2622,2544,1725,1024
1075,0,0,0,2001,2194,2236,1044,648,1025
1076,0,0,1671,1695,693,342,321,519,1026
1077,0,0,1703,2014,2069,1278,863,819,1026
1078,0,0,0,2034,2320,2446,1925,757,1027
1079,0,0,0,0,0,2587,1598,1102,1028
1080,846,587,139,91,68,100,214,510,1029
1081,0,0,0,0,0,2623,2336,1144,1030
1082,0,0,0,0,0,2669,2741,2047,1030
1083,0,0,0,0,0,2538,2032,1073,1031
1084,0,1296,1614,1908,2172,2390,2194,1641,1032
1085,0,1256,1189,604,269,181,233,497,1033
1086,763,602,330,249,188,199,294,600,1034
1087,0,0,0,0,2396,2475,1394,955,1035
1088,0,0,1679,1896,1856,1570,1253,1487,1036
1089,0,1328,0,1814,1627,1731,1262,947,1037
1090,872,1296,1584,1802,1444,816,791,792,1038
1091,0,0,0,0,0,0,2852,1960,1039
1092,717,862,1025,1091,1040,1027,701,831,1040
1093,0,1329,1695,2018,2357,2604,2611,1760,1041
1094,0,0,0,0,2187,2306,2120,1142,1042
1095,843,1201,1509,1811,2112,2499,2637,2004,1043
1096,0,0,0,0,2384,2571,2274,1296,1044
1097,0,0,0,0,2396,2617,2629,1274,1045
1098,849,1272,1467,1382,1022,760,712,736,1046
1099,0,1316,1655,1955,2310,2493,2357,1613,1047
1100,169,116,143,161,241,420,572,740,1048
1101,725,910,890,783,790,867,1005,1058,1048
1102,876,1268,1252,755,441,336,238,408,1049
1103,838,925,600,372,267,243,371,627,1050
1104,708,578,314,102,46,66,147,409,1051
1105,0,0,0,2012,2303,2232,1369,1098,1051
1106,829,1013,951,856,773,767,481,508,1052
1107,0,0,1700,1982,2141,2170,2035,1271,1052
1108,0,0,0,0,0,2657,2787,2178,1053
1109,0,0,0,0,2370,2374,1443,1117,1054
1110,0,0,0,0,2299,2535,2295,1254,1055
1111,67,40,38,56,113,255,470,741,1056
1112,875,1311,1666,1930,1626,625,628,1066,1057
1113,0,0,1700,1939,1233,600,485,654,1058
1114,0,0,1702,2010,2229,938,1081,936,1059
1115,59,60,61,86,130,227,378,639,1060
1116,0,0,0,0,2393,2606,2520,1514,1061
1117,278,152,107,103,131,233,413,728,1062
1118,130,110,145,206,322,554,760,1026,1062
1119,0,0,0,0,2358,1749,1233,965,1063
1120,0,0,0,2044,2341,2346,1633,1050,1064
1121,0,0,0,0,0,2665,2755,2098,1065
1122,0,0,0,0,0,2660,2774,2000,1066
1123,0,0,0,0,0,0,2779,1936,1067
1124,0,0,0,2019,2098,1909,1290,864,1068
1125,0,0,0,0,0,0,2794,1435,1069
1126,667,823,895,1000,1048,1259,1366,1298,1070
1127,0,1326,1690,2005,2312,2465,1266,881,1071
1128,0,0,1703,2001,2044,1236,635,894,1071
1129,0,0,0,0,0,0,2872,1851,1072
1130,0,0,1698,2001,2289,2485,2423,1934,1073
1131,189,147,123,144,190,270,489,774,1074
1132,0,0,0,2035,2329,2194,1565,1011,1074
1133,597,746,801,960,1095,1427,1581,1335,1074
1134,0,0,0,0,2400,2493,1985,1388,1075
1135,0,1324,1597,1326,927,906,587,746,1076
1136,869,1329,0,0,0,2603,1900,1160,1076
1137,0,0,1668,1900,1993,2323,2098,1189,1077
1138,0,1239,1205,710,438,282,382,656,1078
1139,0,0,0,0,0,0,0,0,1078
1140,837,1206,1242,1560,1489,992,794,791,1079
1141,808,949,227,77,116,140,278,632,1080
1142,780,1132,1146,932,720,650,621,916,1081
1143,0,0,0,0,0,2607,2693,1846,1082
1144,565,615,527,457,445,661,1076,1608,1083
1145,866,1252,1431,1328,1108,1231,1184,1150,1084
1146,0,0,0,0,0,2669,2366,1412,1085
1147,0,0,0,0,0,0,0,2719,1086
1148,852,1293,1648,1902,2267,2495,2502,2312,1087
1149,0,0,1680,1894,1889,1382,558,622,1088
1150,800,1045,1071,1028,1118,1305,1131,1043,1089
1151,739,1020,1121,1229,1383,1611,1568,1394,1090
1152,0,0,0,0,0,2565,2145,1390,1091
1153,0,0,0,2034,2311,2278,1895,1511,1092
1154,0,0,0,0,0,0,2780,1449,1093
1155,0,0,0,0,0,0,2479,1380,1094
1156,0,0,0,0,2377,2463,1649,1325,1095
1157,0,0,1692,1943,1516,829,669,810,1096
1158,0,0,0,0,0,0,2830,1885,1097
1159,0,0,0,0,0,0,2887,2494,1097
1160,764,654,413,257,177,202,352,671,1098
1161,0,0,0,0,0,2667,2678,1547,1099
1162,310,301,373,495,600,792,841,1199,1100
1163,850,1272,1682,2025,2379,2598,2405,1681,1100
1164,0,0,0,0,2370,2477,1842,1247,1101
1165,0,0,0,0,0,2618,2002,1076,1102
1166,0,0,0,2032,2296,2174,1776,1367,1103
1167,840,1004,414,175,92,126,148,536,1104
1168,0,0,0,0,0,0,2821,1845,1104
1169,0,0,1690,1969,1916,1574,1122,980,1105
1170,468,188,43,18,18,52,218,669,1106
